user_id,GB_12,loan_amount,PP_Average_Current_DBT,PP_Avg_Curr_Cmpny_DBT_Ind_DBT,PP_Worst_Comp_DBT_Ind_DBT_In_Lst_12M,Avg_No_Of_DBT_0_1000,DBT_most_recent_month,Num_unpaid_accts_in_past_year,Num_Of_Prev_Searches_last_3M,Num_Of_Prev_Searches_last_6M,Num_Of_Prev_Searches_last_12M,Num_Of_Meeting_Of_Creditors,Tot_Fixed_Assets_As_Pct_Of_Tot_Assets,Curr_Liab_As_Pct_Of_Tot_Assets,Capital_Employed_As_Pct_Of_Tot_Assets,Equity_Gearing,G3_Dir_Consent_FullCAIS_ConsCommDelphi_score,submit_profit_after_tax1,calc_profit_after_tax1,submit_profit_after_tax2,calc_profit_after_tax2,Score_1_SCORE,Num_of_active_SHARE_recs,Num_of_all_SHARE_accts,Num_of_active_SHARE_accts,Total_value_of_active_accts,payment_status_less_2_3M,payment_status_less_2_12M,payment_status_less_2_24M,payment_status_less_1_3M,payment_status_less_1_12M,payment_status_less_1_24M,payment_status_0_3M,payment_status_0_12M,payment_status_0_24M,Total_value_accts_in_sector2,Total_bals_active_accts,Total_limits_rev_acct_active,Mthly_rpymt_actv_fxd_term_accts,Value_actv_fxd_term_accts,Num_pymt_status_3plus_48_updates,curr_bal_to_Annual_Income,Curr_bal_rev_crd_to_curr_limits,bal_rev_crd_to_curr_limits_3M,bal_rev_crd_to_curr_limits_6M,Num_Rev_Acct_util_ge75,Unemployment_Among_25_39,Avg_num_of_Court_Judgments,Credit_Card_Repayment_Amt,Num_Cash_Advances_3M
106747,0,100000,8,-12,-6,10,8,0,8,11,20,0,65.4,47.2,52.8,26.2,91,134859,134859,125270,125270,603,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.77105,0.06,NA,NA
106754,0,11000,11,-8,-8,14,11,0,10,21,40,0,17,71.6,28.4,26.3,68,48551.75,48551.75,101667,101667,591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.14259,0.35,NA,NA
106762,0,NA,0,-16,-9,0,0,0,0,0,1,0,22.2,94.7,5.3,5.3,93,21645,21645,30907,30907,612,2,6,2,20076,2,2,2,2,2,2,2,2,2,20076,20076,NA,381,20076,0,0,NA,NA,NA,NA,7.40741,0.34,NA,NA
106781,0,NA,19,-6,31,NA,19,0,4,11,25,0,84,57.5,42.5,31.4,73,-1398648,-1398648,141767,141767,546,11,29,11,655782,11,11,11,10,9,8,10,8,7,600951,655782,47700,1647,611692,0,43,89,98,95,4,0,0,1000,15
106813,0,NA,11,-13,-1,11,11,0,2,2,4,0,91.2,10.7,89.3,7.9,60,15357,15357,8129,8129,552,9,15,9,296296,8,7,7,7,6,6,6,5,4,295558,296296,5000,552,295558,1,3,7,NA,NA,0,27.83964,0.27,1004,5
106834,0,NA,55,45,46,50,55,3,14,29,42,0,43.5,60.9,39.1,23.4,96,4885,4885,14403.89,14403.89,638,7,8,7,384433,7,7,7,7,7,7,7,7,7,384433,384433,NA,2162,384433,0,0,NA,NA,NA,NA,10.82251,0.06,NA,NA
106905,0,35000,NA,NA,NA,NA,NA,NA,3,4,9,0,10.1,81.1,18.9,18.9,79,45301,45301,11581,11581,560,21,45,21,322693,21,21,21,21,21,20,18,16,15,260389,322693,41240,2203,287588,0,83,84,88,92,6,7.82473,0.17,2113,0
106933,0,100000,0,-21,14,0,0,0,4,11,16,0,7.1,98.8,1.2,1.2,88,5799.1,5799.1,94741,94741,632,10,19,10,124393,10,10,10,10,10,10,10,10,10,87101,124393,45100,1712,112072,0,29,27,69,63,1,17.18213,0.16,4963,6
106941,0,50000,0,-21,-10,0,0,0,2,8,16,0,61.1,49.9,50.1,11.6,88,83633,83633,99932,99932,561,1,1,1,63251,1,1,1,1,1,1,1,0,0,NA,63251,NA,898,63251,0,84,NA,NA,NA,NA,12.91619,0.09,NA,NA
106974,0,50000,8,-8,-8,13,8,0,0,4,8,0,16.1,81.1,18.9,17,86,77333.65,77333.65,39866,39866,612,4,5,4,91492,4,4,4,4,4,4,3,3,3,90506,91492,NA,1668,91492,0,1,NA,NA,NA,NA,22.62443,0.39,NA,NA
107009,0,50000,0,-24,-23,0,0,0,1,5,10,0,15.8,65.7,34.3,31.5,46,36095.24,36095.24,263293,263293,574,14,22,14,642153,14,14,14,14,14,14,13,12,12,469200,642153,11000,5748,631147,0,230,99,99,72,1,9.88142,0.12,275,0
107013,0,50000,2,-18,-16,2,2,0,10,13,28,0,64.5,43.5,56.5,28.9,83,33175.78,33175.78,35935,35935,616,4,7,4,629988,4,4,4,4,4,4,4,4,4,611504,629988,18900,2412,611504,0,18,97,96,96,1,5.01505,0.11,500,0
107032,0,NA,20,-4,-4,4,20,1,2,4,6,0,0.3,75.4,24.6,24.6,45,45761,45761,29598,29598,589,11,20,11,257971,11,11,11,11,11,11,10,9,9,206634,257971,57150,1336,207302,0,68,86,82,81,5,22.17997,0.41,3165,0
107058,0,15000,NA,NA,NA,NA,NA,NA,2,3,7,0,95.3,68.9,31.1,31.1,69,2117,2117,-8193,-8193,448,21,31,21,500247,20,20,20,20,20,17,20,20,15,445427,500247,44890,2316,449130,1,54,92,83,84,10,32.09243,0.29,905,0
107067,0,80000,0,-19,-18,0,0,0,0,0,4,0,5.2,82.5,17.5,15.9,95,31992,31992,94714,94714,629,4,7,4,375380,4,4,4,4,4,4,2,2,2,273019,375380,3500,2264,375380,0,204,0,3,0,0,14.36782,0.13,0,0
107077,0,100000,0,-21,-21,0,0,0,1,1,1,0,4.7,72.7,27.3,26.4,88,124172,124172,74074,74074,649,18,34,18,227419,18,18,18,18,18,18,15,15,15,184849,227419,82400,1351,224125,0,106,3,2,7,0,0,0.67,142,0
107100,0,NA,0,-10,55,0,0,0,23,46,81,0,35.8,55.3,44.7,23.5,89,297800,297800,216000,216000,663,4,6,4,901078,4,4,4,4,4,4,4,4,4,899959,901078,15100,1874,899959,0,2,7,60,0,0,6.5445,0.33,9145,0
107105,0,50000,0,-19,-18,0,0,0,2,6,18,0,7.2,69.8,30.2,29,89,67008,67008,113331,113331,640,7,11,7,77262,7,7,7,7,7,7,7,6,6,0,77262,47000,805,69462,0,103,16,15,7,1,7.65697,0.17,1130,0
107115,0,30000,0,-24,-23,NA,0,0,2,3,6,0,43.2,82.1,17.9,18,80,37129.89,37129.89,13304,13304,595,11,16,11,336189,11,11,11,11,11,11,11,10,8,312841,336189,18100,1845,328916,0,46,36,41,31,1,0,0.27,200,0
107116,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3.9,74.5,25.5,25.5,47,11683.11,11683.11,16279,16279,654,8,12,8,174603,7,7,7,7,7,7,7,7,7,170962,174603,16300,516,170962,0,18,20,0,5,0,108.3815,0.6,34,0
107253,0,100000,48,25,25,60,48,0,5,5,5,0,53.2,54.3,45.7,45.3,82,96662,96662,86086,86086,613,6,8,6,22787,6,6,6,6,6,6,6,6,6,NA,22787,1450,500,22787,0,30,0,0,0,0,0,0.06,0,0
107259,0,15000,8,-3,-1,15,8,1,4,4,4,0,98.8,0.7,99.3,83,100,2476.76,2476.76,1121,1121,616,2,3,2,174945,2,2,2,2,2,2,2,2,2,174945,174945,NA,727,174945,0,0,NA,NA,NA,NA,4.73485,0,NA,NA
107265,0,65000,1,-24,-16,0,1,0,1,1,3,0,71.8,16.4,83.6,48.1,92,80230,80230,68123,68123,611,1,2,1,297702,1,1,1,1,1,1,1,1,1,297702,297702,NA,1941,297702,0,NA,NA,NA,NA,NA,22.45509,0.07,NA,NA
107269,0,NA,NA,NA,NA,NA,NA,NA,3,3,9,0,93.3,15.9,84.1,3.8,77,-20781.14,-20781.14,500,500,615,2,3,2,245952,2,2,2,2,2,2,2,2,2,245952,245952,NA,990,245952,0,0,NA,NA,NA,NA,0,0,NA,NA
107272,0,70000,0,-20,-20,0,0,0,3,5,13,0,6.4,138.3,-38.3,-41.9,15,191956.11,191956.11,-154956,-154956,562,10,21,10,93161,8,7,7,8,5,5,6,2,2,81247,93161,7000,512,86323,0,15,97,91,95,1,4.13565,0.09,183,0
107299,0,65000,3,-13,-2,NA,3,0,4,11,25,0,25,57.8,42.2,29.9,60,19806.46,19806.46,64774,64774,546,10,13,10,135349,10,10,9,10,9,8,9,8,7,130212,135349,3970,922,135007,0,17,3,17,36,0,28.62595,0.23,35,0
107307,0,NA,18,3,3,21,18,3,5,26,42,0,2.8,82,18,17.2,27,3666,3666,59347,59347,616,12,15,12,119822,12,12,12,12,11,11,12,9,9,87632,119822,14000,5760,119822,0,64,0,0,1,0,25,0.12,0,0
107308,0,NA,33,8,8,33,33,2,0,0,9,0,65.5,153.8,-53.8,-69.2,69,61204,61204,79121,79121,624,13,17,13,480487,13,13,13,12,12,11,12,12,11,460402,480487,77900,2567,476873,0,26,4,4,4,0,7.44048,0.36,295,0
107316,0,100000,7,-9,-8,8,7,1,4,6,12,0,4.9,75.8,24.2,22.9,54,190956.32,190956.32,172298,172298,627,9,15,9,331515,9,9,9,9,8,8,8,7,7,329910,331515,26900,1355,329910,0,3,5,10,15,0,0,0.04,300,0
107320,0,NA,14,-9,7,17,14,0,6,8,9,0,38.2,5,95,94.6,82,48330,48330,24407,24407,587,10,17,10,385447,10,10,10,10,10,9,9,8,7,338217,385447,12640,1628,370336,0,62,87,79,56,1,7.33138,0.05,500,0
107332,0,30000,0,-25,-23,0,0,0,8,12,21,0,26,63.4,36.6,36.6,82,54318.76,54318.76,33065,33065,508,14,21,14,25041,14,14,14,13,13,13,12,11,10,NA,25041,28900,81,1975,0,33,79,77,66,6,0,0.22,1005,0
107339,0,NA,0,-21,-21,0,0,0,3,3,5,0,66,10.4,89.6,7.1,89,115499.69,115499.69,57730,57730,672,5,7,5,53711,5,5,5,5,5,5,5,4,4,53711,53711,10000,35,53711,0,0,0,0,0,0,9.30233,0.23,0,0
107342,0,NA,0,-24,-22,NA,0,0,1,1,1,0,78.2,48,52,7.5,84,14782,14782,16369,16369,578,25,38,25,491196,25,25,25,25,24,24,25,21,20,394109,491196,61000,3133,461726,0,129,48,50,45,2,28.03738,0.26,911,0
107353,0,NA,0,-14,-14,0,0,0,1,2,2,0,7,94.3,5.7,0.4,84,4989,4989,19657,19657,572,5,7,5,181650,5,5,5,4,4,4,4,4,4,172097,181650,12800,157,172097,0,12,63,68,68,0,16.66667,0.17,300,0
107382,0,NA,0,-19,19,0,0,0,2,5,10,0,3.7,22.5,77.5,75.5,92,19716,19716,23486,23486,566,6,19,6,3560,6,6,6,6,6,6,6,6,4,NA,3560,1250,NA,NA,1,17,4,76,68,0,37.64115,0.16,86,2
107388,0,100000,0,-18,21,0,0,0,6,12,17,0,1.7,89.3,10.7,9.1,53,150641,150641,271129,271129,573,15,29,15,879020,15,15,15,15,15,14,15,15,14,778839,879020,118450,2666,805817,1,100,61,57,52,6,16.07717,0.08,1926,1
107441,0,100000,0,-24,-23,0,0,0,6,6,13,0,0,29.9,70.1,66.7,90,107551.75,107551.75,177445.02,177445.02,626,8,12,8,368840,8,8,8,8,8,8,7,6,6,337795,368840,7500,2171,367114,0,41,21,NA,NA,0,6.15764,0.27,5419,5
107526,0,NA,0,-20,-19,0,0,0,3,4,12,0,94.7,14.9,85.1,21.7,92,29723.05,29723.05,-5083,-5083,609,2,3,2,231243,2,2,2,2,2,2,2,2,2,231220,231243,NA,2221,231220,0,0,NA,NA,NA,NA,8.01282,0.03,NA,NA
107537,0,NA,0,-21,-19,0,0,0,0,0,1,0,6.5,80.9,19.1,18.1,79,16412.7,16412.7,13300,13300,628,2,7,2,0,2,2,2,2,2,2,2,2,2,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,7.72798,0.11,0,0
107549,0,25000,0,-24,-23,0,0,0,4,6,10,0,2.8,130.3,-30.3,-31.5,10,4783,4783,9304,9304,576,11,23,11,100611,11,11,11,11,9,6,11,9,6,90706,100611,8650,1077,94679,1,24,67,66,75,2,5.74713,0.76,173,0
107570,0,99000,11,-5,-5,19,11,1,2,10,39,0,3.8,68.3,31.7,31,42,-302253,-302253,126377,126377,609,10,15,10,369917,10,10,10,10,10,10,10,10,9,305940,369917,63200,3099,315901,0,63,85,88,83,3,0,0.08,1812,1
107586,0,40000,28,5,158,28,28,0,0,1,5,0,66.8,93.8,6.2,5.8,87,67917.59,67917.59,47845,47845,578,6,9,6,41618,6,6,6,6,6,6,6,5,5,NA,41618,55000,23,42,0,41,75,91,92,3,0,0.04,18282,0
107594,0,NA,18,-6,-5,18,18,0,2,2,5,0,13.1,85.9,14.1,12.3,49,45660.09,45660.09,32460,32460,614,9,16,9,171947,9,9,9,9,9,9,9,9,9,152749,171947,17000,478,171947,0,38,0,0,0,0,6.34518,0.09,0,0
107622,0,NA,0,-24,-23,0,0,0,3,8,16,0,68.8,103.2,-3.2,-3.2,27,-4933,-4933,30863,30863,510,9,12,9,20156,9,9,9,8,8,8,6,6,5,NA,20156,1750,337,15961,0,50,38,7,8,0,14.0056,0.04,103,0
107662,0,NA,2,-25,-15,6,2,0,5,6,10,0,89.1,37.1,62.9,16,78,102130.01,102130.01,18380,18380,646,7,11,7,402264,7,7,7,7,7,7,7,7,6,402264,402264,NA,895,402264,0,0,NA,NA,NA,NA,13.45895,0.08,NA,NA
107790,1,15000,0,-19,-18,0,0,0,3,3,3,0,7.6,121.7,-21.7,-21.7,80,2758,2758,14488,14488,621,3,4,3,58340,3,3,3,3,2,2,3,2,2,50913,58340,12600,201,50913,0,9,58,48,56,1,8.65052,1.17,333,0
107792,0,NA,20,3,13,20,20,0,4,4,6,0,37.5,55.1,44.9,26.5,91,29093.17,29093.09,49273,49273,643,11,15,11,434064,11,11,11,11,11,11,10,9,9,413671,434064,70150,2110,413671,0,27,29,32,45,0,5.2521,0,16152,0
107811,0,40000,0,-15,-14,0,0,0,6,8,22,0,20,76.1,23.9,19.5,18,83810.97,83810.97,67506,67506,583,8,16,8,492899,8,8,8,8,8,7,8,8,6,455194,492899,26800,3547,469309,0,125,88,85,87,3,13.7741,0.37,656,0
107818,0,NA,10,-9,7,10,10,1,5,8,24,0,28.5,54.9,45.1,16.4,82,80413,80413,-5980,-5980,608,9,18,9,465084,9,9,9,9,9,9,9,9,9,414105,465084,69500,2300,414105,0,101,73,77,86,4,5.93824,0.31,3254,0
107837,0,NA,0,-23,-22,0,0,0,0,0,8,0,0,36.9,63.1,63.1,78,6111,6111,825,825,515,9,18,9,6975,9,9,9,8,6,6,8,5,4,NA,6975,6050,NA,NA,0,17,93,80,87,4,41.78273,0.46,325,3
107896,0,20000,0,-24,-13,0,0,0,1,1,1,0,55.9,73.2,26.8,19.7,92,13100.49,13100.49,20013,20013,642,9,13,9,222034,8,8,8,8,8,8,6,5,5,211301,222034,6870,1601,221965,0,21,0,0,0,0,0,0.2,0,0
108025,0,100000,0,-19,-6,0,0,0,6,11,17,0,48.8,25.4,74.6,36.3,94,15906,15906,3888,3888,615,5,12,5,77736,5,5,5,5,5,5,5,5,5,53315,77736,30560,289,53315,0,61,79,88,90,3,4.53309,0,700,0
108115,0,71000,4,-15,-15,0,4,0,7,8,15,0,0.9,66.6,33.4,14,88,164821,164821,173484,173484,649,4,6,4,30353,4,4,4,4,4,4,3,3,3,27733,30353,21500,2370,27733,0,5,12,8,6,0,6.15764,0.03,1606,0
108121,0,100000,0,-24,-23,0,0,0,2,3,9,0,19.5,77.3,22.7,15.1,76,157740,157740,174309,174309,593,14,19,14,776470,14,14,14,14,14,14,13,12,12,706400,776470,54140,3988,734511,0,70,75,70,58,6,0,0.17,1075,0
108140,0,60000,0,-19,-18,0,0,0,3,6,8,0,62.6,18.3,81.7,80.4,87,19221,19221,29248,29248,591,3,8,3,242447,3,3,3,3,3,3,3,3,3,218066,242447,NA,1544,242447,0,NA,NA,NA,NA,NA,0,0,0,0
108202,0,150000,0,-24,-18,0,0,0,5,7,9,0,5.8,45.4,54.6,47.4,100,91073.83,91073.83,88007,88007,582,13,20,13,394237,13,13,13,13,13,12,13,13,12,328616,394237,74050,1827,351186,0,218,57,31,25,1,6.65779,0.3,740,0
108333,0,NA,3,-21,-21,0,3,0,0,1,1,0,9.7,77.6,22.4,18.3,NA,70491,70491,51014,51014,627,9,23,9,150909,9,9,8,9,9,8,9,9,8,150771,150909,11600,1035,150771,1,0,1,4,3,0,30.18109,0.4,335,2
108346,0,NA,60,39,40,60,60,0,0,0,1,0,10.6,41.9,58.1,58.1,92,3091,3091,4359,4359,594,5,8,5,347313,5,5,5,5,5,5,5,4,4,334396,347313,3800,789,343267,0,10,96,96,94,1,8.97666,0.03,219,0
108358,0,30000,0,-22,-22,0,0,0,2,4,6,0,40.4,54.9,45.1,22.1,85,1788,1788,19263,19263,597,13,35,13,36467,13,13,13,12,12,12,10,9,9,24659,36467,26150,941,28509,0,15,30,26,10,0,5.91017,0,2033,1
108397,1,15000,0,-20,9,0,0,0,0,2,3,0,95.6,75.6,24.4,12.1,97,12653,12653,23733,23733,606,13,20,13,387889,13,13,13,13,13,12,12,11,8,357979,387889,38550,2425,374525,0,74,31,23,22,0,15.50388,0.16,71,2
108401,0,12000,NA,NA,NA,NA,NA,NA,2,2,5,0,33.4,16.4,83.6,73.5,91,4819,4819,13680,13680,617,3,6,3,20577,3,3,3,3,3,3,3,3,2,20277,20577,NA,282,20577,0,0,NA,NA,NA,NA,7.0922,0.24,0,0
108538,0,NA,NA,NA,NA,NA,NA,NA,3,4,4,0,80.7,41.1,58.9,35.1,81,43175,43175,491713,491713,627,4,13,4,93322,4,4,4,4,4,3,4,4,3,0,93322,12000,2430,88824,0,186,37,91,40,0,4.98008,0,0,0
108560,0,25000,0,-19,-18,0,0,0,2,3,6,0,30.7,77.8,22.2,10.2,90,10252,10252,2565,2565,643,4,6,4,9461,4,4,4,4,4,4,4,4,4,NA,9461,8400,201,8181,0,12,15,15,16,0,7.55287,0.07,30,0
108570,0,80000,0,-24,-23,0,0,0,1,1,3,0,1.4,83.3,16.7,16.5,87,15919.34,15919.34,25234,25234,587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.02758,0.09,NA,NA
108677,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,60,149.1,-49.1,-75.7,45,17855,17855,-1220,-1220,606,6,8,6,180311,6,6,6,6,6,6,6,6,6,171298,180311,10000,524,175325,0,18,29,33,38,0,18.58736,0.27,150,0
108682,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.4,88.9,11.1,11.1,47,19787.17,19787.17,95765,95765,525,8,24,8,266825,8,8,8,8,7,7,8,6,6,262635,266825,9600,1464,262635,1,20,29,98,95,0,22.06531,0.81,11531,0
108759,0,30000,0,-23,-22,0,0,0,1,2,4,0,53.9,71.7,28.3,14.8,83,17455.26,17455.26,39462,39462,631,10,20,10,1569,10,10,10,10,10,10,9,9,9,NA,1569,17640,139,1263,0,5,1,15,16,0,22.29654,0.19,447,0
108775,0,75000,19,-1,-1,20,19,0,1,3,5,0,44.7,77.8,22.2,22.2,86,83540.37,83540.37,58087.45,58087.45,632,4,6,4,422173,4,4,4,4,4,4,4,4,4,410300,422173,14400,1343,410300,0,15,82,80,83,1,9.84252,0,365,0
108780,0,100000,1,-18,-13,4,1,0,7,15,20,0,24.1,68.1,31.9,25.5,72,41320.7,41320.7,81208,81208,623,4,11,4,230306,4,4,4,4,4,4,4,4,4,220967,230306,NA,835,230306,0,23,NA,NA,NA,NA,18.51852,0.15,0,0
108788,0,50000,NA,NA,NA,NA,NA,NA,3,5,13,0,17.7,73.6,26.4,13.7,65,33272.81,33272.81,59906,59906,577,6,10,6,232163,6,6,5,6,5,3,6,5,3,221584,232163,15600,461,221584,1,10,67,70,73,1,0,0,221,0
108793,1,100000,10,-15,-6,6,10,1,7,15,44,0,38.7,72.2,27.8,11.2,81,33882,33882,205762,205762,545,14,17,14,462760,14,14,14,11,10,10,11,9,9,394689,462760,77860,1651,394699,0,90,86,84,76,6,7.82473,0,785,0
108807,0,NA,0,-37,-27,0,0,0,0,1,3,0,0.1,82.7,17.3,17.3,88,70291,70291,28803,28803,573,10,31,10,422217,10,10,10,10,10,10,10,10,9,389150,422217,23400,703,389150,0,66,60,54,45,2,0,0.02,2216,2
108842,0,22000,0,-21,-19,0,0,0,0,5,7,0,2,99.8,0.2,0.2,49,33857,33857,6780,6780,604,6,12,6,441013,6,6,6,6,6,6,6,6,6,427229,441013,12000,2266,427229,0,18,99,99,99,1,0,0,250,0
108847,0,150000,14,-1,1,20,14,0,9,24,36,0,33.9,78.8,21.2,20.1,75,203804.04,203804.04,-178867.16,-178867.16,581,1,1,1,1280,1,1,1,1,1,1,1,1,0,NA,1280,NA,80,1280,0,12,NA,NA,NA,NA,10.6383,0,NA,NA
108869,0,50000,0,-15,-14,0,0,0,12,20,32,0,64.2,37.8,62.2,14.5,64,131152.07,131152.07,33359,33359,588,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.30223,0.2,NA,NA
108896,0,NA,NA,NA,NA,NA,NA,NA,4,6,7,0,59.6,46.4,53.6,43.5,36,144689,144689,66752,66752,597,6,15,6,12948,6,6,6,6,6,6,6,5,4,NA,12948,8500,305,12675,0,25,0,0,0,0,7.48503,0.08,0,0
108917,0,NA,NA,NA,NA,NA,NA,NA,1,3,3,0,26.9,75.9,24.1,24.1,81,2329,2329,9606,9606,604,15,23,15,231970,15,15,15,15,15,15,14,13,13,220687,231970,42702,455,220687,0,37,26,27,25,0,15.12859,0.06,821,0
109018,0,50000,NA,NA,NA,NA,NA,NA,8,11,17,0,3.6,56.8,43.2,2.9,80,7540,7540,28525,28525,616,11,14,11,199228,11,11,11,11,11,11,11,10,8,133209,199228,32900,1610,191507,0,132,23,24,23,0,6.85871,0.32,83,0
109035,0,25000,NA,NA,NA,NA,NA,NA,4,4,12,0,43.6,35.5,64.5,45.3,84,14542,14542,9406,9406,589,15,32,15,39321,15,15,15,15,15,15,13,12,12,NA,39321,17875,873,33455,0,78,32,30,42,0,27.35978,0.19,132,0
109036,0,90000,0,-15,-12,0,0,0,4,11,40,0,8.1,33.9,66.1,64.5,83,552638.81,552638.81,1016982,1016982,608,12,23,12,250280,12,12,12,12,12,12,12,11,9,214468,250280,28550,1397,227110,0,47,81,55,25,3,7.70416,0.03,648,1
109047,0,NA,15,-5,15,30,15,0,10,17,26,0,23.4,69.4,30.6,16.1,28,242052,242052,131214,131214,544,9,24,9,67346,9,9,9,9,9,9,8,7,7,NA,67346,17650,1417,64359,1,89,16,22,24,0,7.25689,0,363,0
109055,0,45000,0,-24,-23,0,0,0,3,7,12,0,1.1,77.2,22.8,22.4,90,32025,32025,11822,11822,623,5,11,5,298107,5,5,5,5,5,5,5,5,4,277417,298107,38150,584,277417,0,51,54,55,54,2,12.26994,0.47,580,0
109129,0,20000,0,-15,-14,0,0,0,7,16,31,0,2.2,96.7,3.3,3.1,92,23399,23399,40788,40788,593,10,15,10,247999,10,10,10,10,9,8,10,9,8,225778,247999,32850,2196,225778,0,44,67,62,67,2,14.77105,0.04,3092,2
109201,0,150000,4,-12,-6,2,4,0,9,20,61,0,10.5,48.8,51.2,50.1,75,865489,865489,434396,434396,649,3,5,3,647873,3,3,3,3,3,3,3,2,2,647866,647873,15000,499,647866,0,0,0,16,10,0,6.47948,0.04,374,0
109223,0,NA,NA,NA,NA,NA,NA,NA,4,5,6,0,0,42.2,57.8,57.8,84,47000,47000,241271,241271,663,4,6,4,901078,4,4,4,4,4,4,4,4,4,899959,901078,15100,1874,899959,0,2,7,60,0,0,6.5445,0.33,9145,0
109225,0,NA,0,-15,135,0,0,0,7,7,8,0,95,58.6,41.4,-0.9,15,32679.79,32679.79,-4933,-4933,647,8,22,8,NA,8,8,8,8,8,8,7,7,5,0,NA,25700,NA,NA,0,0,0,5,26,0,9.76563,0.04,2670,0
109228,0,15000,NA,NA,NA,NA,NA,NA,1,4,4,0,34.3,66,34,30.7,75,60298,60298,17618,17618,624,7,8,7,341675,7,7,7,7,7,6,7,7,6,329389,341675,22100,1480,329389,0,9,55,59,60,1,11.26126,0,400,0
109240,0,70500,0,-25,19,0,0,0,3,4,7,0,55.8,31.4,68.6,27.9,75,171161.47,171161.47,134426,134426,569,7,17,7,314486,7,7,7,7,7,6,7,7,6,264229,314486,23600,1885,303073,0,100,48,67,67,0,6.82128,0,588,0
109290,0,NA,NA,NA,NA,NA,NA,NA,1,3,4,0,1.1,78.2,21.8,20.7,78,68556.95,68556.95,129642,129642,483,10,21,10,244955,5,5,5,5,5,5,5,3,3,194920,244955,47490,1694,202375,7,66,89,90,90,4,20.74689,0.28,100,0
109301,0,NA,0,-15,16,0,0,0,2,2,5,0,24.7,76.1,23.9,22,87,56913,56913,200728,200728,613,8,10,8,597017,8,8,8,8,8,7,8,8,7,596072,597017,8700,2880,596072,0,4,10,0,5,0,80.64516,0.19,20,0
109304,0,75000,7,-6,2,11,7,0,8,15,24,0,3.6,86.2,13.8,13.7,85,44230,44230,22198,22198,568,10,12,10,311576,10,10,10,10,10,8,6,6,4,287628,311576,3300,1421,310843,0,119,22,28,43,0,30.8642,0,2060,1
109341,0,100000,5,-20,-14,5,5,0,3,5,8,0,94.9,8.4,91.6,26.9,100,31145,31145,73844,73844,585,16,23,16,475946,16,16,16,16,16,16,16,15,15,376756,475946,68850,3197,429975,0,198,66,67,74,3,7.96178,0,2406,0
109343,0,50000,0,-20,-8,0,0,0,2,2,5,0,45.3,69.1,30.9,4.8,86,16734.39,16734.39,-43942,-43942,607,7,13,7,377950,7,7,7,7,7,7,7,7,6,372112,377950,12600,1400,372112,0,14,46,22,63,0,8.14332,0.21,9839,0
109421,0,78000,9,-12,-12,15,9,1,3,13,18,0,10.7,44.5,55.5,54.2,93,57585.36,57585.36,53514,53514,619,10,14,10,167667,10,10,10,10,10,10,9,8,8,147524,167667,3500,1262,166858,0,40,0,11,12,0,7.63359,0.03,0,0
109427,0,73000,0,-20,-19,NA,0,0,0,0,1,0,88.1,34.3,65.7,4.8,73,56629.42,56629.42,30875,30875,600,8,11,8,802236,8,8,8,7,7,7,7,7,5,759179,802236,26500,2935,798076,0,86,15,7,15,0,0,0,10077,0
109603,0,150000,27,10,15,30,27,0,9,12,21,0,31.2,46.6,53.4,33.6,70,75254.43,75254.43,308535,308535,631,8,14,8,1276717,8,8,8,8,8,8,8,7,7,1255613,1276717,24900,2343,1255613,0,42,84,68,67,2,26.54867,0.58,106,0
109619,0,50000,0,-19,-19,0,0,0,1,2,4,0,24.4,68.1,31.9,31.9,89,34295.26,34295.26,40262.66,40262.66,559,1,1,1,1492,1,1,1,1,1,1,1,1,1,NA,1492,NA,31,1492,0,3,NA,NA,NA,NA,8.80282,0.39,NA,NA
109635,0,20000,0,-20,-19,0,0,0,1,1,3,0,98.5,5.7,94.3,92.4,66,5384,5384,26192,26192,592,7,10,7,27796,7,7,7,7,6,5,7,6,5,NA,27796,13600,1373,20778,0,27,28,29,30,1,14.40922,0,126,0
109645,0,10000,NA,NA,NA,NA,NA,NA,0,0,0,0,79,71.5,28.5,0.7,79,13569.04,13569.04,8755,8755,614,4,11,4,3841,4,4,4,4,4,4,4,4,3,NA,3841,25100,NA,NA,0,9,13,6,12,0,12.42236,0,3331,0
109741,0,50000,7,-17,23,7,7,0,0,9,21,0,51.2,35.1,64.9,54.9,94,31950,31950,93671,93671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
